Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Acne (HP:0001061)	1/33	0.022861068741375043	0.0370857337360084	0	0	47.96634615384615	181.23219876999113	HIRA
Hypoplastic toenails (HP:0001800)	1/33	0.022861068741375043	0.0370857337360084	0	0	47.96634615384615	181.23219876999113	EVC
Hypoparathyroidism (HP:0000829)	1/33	0.022861068741375043	0.0370857337360084	0	0	47.96634615384615	181.23219876999113	HIRA
Venous abnormality (HP:0002624)	1/34	0.023546193825120534	0.037366785852908674	0	0	46.51048951048951	174.35810878919273	HIRA
Broad finger (HP:0001500)	1/34	0.023546193825120534	0.037366785852908674	0	0	46.51048951048951	174.35810878919273	EP300
Scrotal hypoplasia (HP:0000046)	1/34	0.023546193825120534	0.037366785852908674	0	0	46.51048951048951	174.35810878919273	ATRX
Synostosis involving bones of the hand (HP:0004278)	1/35	0.02423087286505986	0.03815670099165474	0	0	45.14027149321267	167.92757529985917	EVC
Hypocalcemia (HP:0002901)	1/36	0.024915106126970902	0.03815670099165474	0	0	43.848351648351645	161.9004351330391	HIRA
Broad phalanx (HP:0006009)	1/36	0.024915106126970902	0.03815670099165474	0	0	43.848351648351645	161.9004351330391	EP300
Abnormality of the thymus (HP:0000777)	1/36	0.024915106126970902	0.03815670099165474	0	0	43.848351648351645	161.9004351330391	HIRA
Male pseudohermaphroditism (HP:0000037)	1/36	0.024915106126970902	0.03815670099165474	0	0	43.848351648351645	161.9004351330391	ATRX
Postaxial foot polydactyly (HP:0001830)	1/37	0.025598893875467085	0.03866315695673994	0	0	42.62820512820513	156.2411590204543	EVC
Hypotelorism (HP:0000601)	1/37	0.025598893875467085	0.03866315695673994	0	0	42.62820512820513	156.2411590204543	EVC
Uterine neoplasm (HP:0010784)	1/38	0.026282236384327425	0.03915516849093678	0	0	41.474012474012476	150.91820759135345	EP300
Short ribs (HP:0000773)	1/38	0.026282236384327425	0.03915516849093678	0	0	41.474012474012476	150.91820759135345	EVC
Open mouth (HP:0000194)	1/39	0.026965133912219295	0.03936909551184017	0	0	40.38056680161943	145.90349135778567	ATRX
Renal agenesis (HP:0000104)	1/39	0.026965133912219295	0.03936909551184017	0	0	40.38056680161943	145.90349135778567	ATRX
Broad long bones (HP:0005622)	1/39	0.026965133912219295	0.03936909551184017	0	0	40.38056680161943	145.90349135778567	EP300
Optic atrophy (HP:0000648)	2/374	0.02735918677451797	0.03967988015642011	0	0	8.78763440860215	31.62408551669826	HIRA;ATRX
Stereotypic behavior (HP:0000733)	1/42	0.02901115928584133	0.04125612911428085	0	0	37.4202626641651	132.4705258751648	CDKL5
Decreased testicular size (HP:0008734)	1/42	0.02901115928584133	0.04125612911428085	0	0	37.4202626641651	132.4705258751648	ATRX
Microtia (HP:0008551)	1/42	0.02901115928584133	0.04125612911428085	0	0	37.4202626641651	132.4705258751648	ATRX
Short thorax (HP:0010306)	1/43	0.029692279563515972	0.04195231757683869	0	0	36.527472527472526	128.46230708138887	EVC
Myelodysplasia (HP:0002863)	1/46	0.03173297954882987	0.04454822128970347	0	0	34.08717948717949	117.61436233167083	ATRX
Hypoplasia of the maxilla (HP:0000327)	1/47	0.03241232681773892	0.045212099191623084	0	0	33.34448160535117	114.34544554475478	CDKL5
Convex nasal ridge (HP:0000444)	1/49	0.03376969386509401	0.046807360483896124	0	0	31.951923076923077	108.25923449477123	EP300
Asthma (HP:0002099)	1/51	0.035125292681812	0.048077744358230166	0	0	30.67076923076923	102.71130924814014	HIRA
Thin upper lip vermilion (HP:0000219)	1/51	0.035125292681812	0.048077744358230166	0	0	30.67076923076923	102.71130924814014	ATRX
Intestinal malrotation (HP:0002566)	1/53	0.036479125395076716	0.04962067367404845	0	0	29.488165680473372	97.63576151436209	HIRA
Fine hair (HP:0002213)	1/54	0.03715538012271022	0.050228569425145295	0	0	28.93033381712627	95.25736807729457	CDKL5
Hydronephrosis (HP:0000126)	1/56	0.03850656764938555	0.05142035558058193	0	0	27.875524475524475	90.78853336057627	ATRX
Gait ataxia (HP:0002066)	1/56	0.03850656764938555	0.05142035558058193	0	0	27.875524475524475	90.78853336057627	CDKL5
Hypodontia (HP:0000668)	1/57	0.03918150096867877	0.05200453764933728	0	0	27.376373626373628	88.68714644738452	EVC
Polycystic kidney dysplasia (HP:0000113)	1/59	0.04053004806447805	0.053470364615184895	0	0	26.42970822281167	84.7260236205579	HIRA
Autosomal dominant inheritance (HP:0000006)	3/1134	0.04138735704651419	0.05427443828255454	0	0	4.546660236315409	14.480111815118557	CDKL5;EVC;EP300
Sporadic (HP:0003745)	1/61	0.04187683751130603	0.05458944889866679	0	0	25.546153846153846	81.05851861588675	CDKL5
Midface retrusion (HP:0011800)	1/62	0.04254957378370724	0.05513820508066204	0	0	25.12610340479193	79.32525524448647	ATRX
Prominent forehead (HP:0011220)	1/63	0.043221871427467695	0.055354326565002485	0	0	24.719602977667495	77.65437409472437	CDKL5
Short foot (HP:0001773)	1/63	0.043221871427467695	0.055354326565002485	0	0	24.719602977667495	77.65437409472437	CDKL5
Brachycephaly (HP:0000248)	1/64	0.04389373072164962	0.05588794783744923	0	0	24.326007326007325	76.04270426665417	CDKL5
Narrow forehead (HP:0000341)	1/65	0.04456515191829398	0.0560906222419907	0	0	23.94471153846154	74.4872822237409	ATRX
Holoprosencephaly (HP:0001360)	1/65	0.04456515191829398	0.0560906222419907	0	0	23.94471153846154	74.4872822237409	HIRA
Intellectual disability, mild (HP:0001256)	1/66	0.04523613528541748	0.05628814561083198	0	0	23.57514792899408	72.98533526719285	EP300
Cheekbone underdevelopment (HP:0010669)	1/66	0.04523613528541748	0.05628814561083198	0	0	23.57514792899408	72.98533526719285	HIRA
Myoclonus (HP:0001336)	1/67	0.04590668109129191	0.05679979185871711	0	0	23.216783216783217	71.53426658516943	CDKL5
Postnatal growth retardation (HP:0008897)	1/68	0.046576789586793774	0.056985010723507465	0	0	22.869115958668196	70.13164167770657	ATRX
Kyphoscoliosis (HP:0002751)	1/68	0.046576789586793774	0.056985010723507465	0	0	22.869115958668196	70.13164167770657	ATRX
Short distal phalanx of finger (HP:0009882)	1/69	0.04724646104265027	0.05748319426855782	0	0	22.531674208144796	68.77517598546079	EVC
Dandy-Walker malformation (HP:0001305)	1/72	0.04925285580043781	0.05926579901261473	0	0	21.57638136511376	64.9619085278147	EVC
Microdontia (HP:0000691)	1/72	0.04925285580043781	0.05926579901261473	0	0	21.57638136511376	64.9619085278147	EVC
Narrow chest (HP:0000774)	1/73	0.04992078172269975	0.059741263373066913	0	0	21.275641025641026	63.76985958511893	EVC
Everted lower lip vermilion (HP:0000232)	1/74	0.05058827191294091	0.06021104102681554	0	0	20.98314014752371	62.6144353100612	ATRX
Pectus carinatum (HP:0000768)	1/76	0.05192194616352185	0.06146435789087181	0	0	20.42153846153846	60.40719102216577	EVC
Broad forehead (HP:0000337)	1/77	0.05258813073915288	0.061918282967067105	0	0	20.15182186234818	59.35245231348692	CDKL5
Bruising susceptibility (HP:0000978)	1/79	0.05391919613024895	0.06281012740704534	0	0	19.633136094674555	57.334033233451834	ATRX
Depressed nasal ridge (HP:0000457)	1/79	0.05391919613024895	0.06281012740704534	0	0	19.633136094674555	57.334033233451834	ATRX
Tetralogy of Fallot (HP:0001636)	1/80	0.0545840774557414	0.06301784869170413	0	0	19.383641674780915	56.36788314936266	HIRA
Recurrent urinary tract infections (HP:0000010)	1/81	0.055248524880398144	0.06301784869170413	0	0	19.140384615384615	55.42890084307133	ATRX
Deeply set eye (HP:0000490)	1/81	0.055248524880398144	0.06301784869170413	0	0	19.140384615384615	55.42890084307133	CDKL5
Dental malocclusion (HP:0000689)	1/81	0.055248524880398144	0.06301784869170413	0	0	19.140384615384615	55.42890084307133	EP300
Postaxial hand polydactyly (HP:0001162)	1/82	0.05591253867208649	0.06344479776780798	0	0	18.903133903133902	54.51600716299186	EVC
Delayed eruption of teeth (HP:0000684)	1/86	0.05856426270354889	0.06611120377359385	0	0	18.00995475113122	51.10559906499446	EVC
Attention deficit hyperactivity disorder (HP:0007018)	1/88	0.05988752968928858	0.0672583025741241	0	0	17.594164456233422	49.53262213559414	HIRA
Long face (HP:0000276)	1/95	0.06450537572510896	0.0720748841010146	0	0	16.27823240589198	44.61874431787271	HIRA
Micropenis (HP:0000054)	1/96	0.0651633459609098	0.07244047089055454	0	0	16.106072874493925	43.98340031976613	ATRX
Mandibular prognathia (HP:0000303)	1/97	0.06582088646897687	0.07280188957932289	0	0	15.9375	43.36303795043664	CDKL5
Prominent nasal bridge (HP:0000426)	1/100	0.0677909321684321	0.07460409118033483	0	0	15.452214452214452	41.58695944336839	HIRA
Multicystic kidney dysplasia (HP:0000003)	1/101	0.06844675632813549	0.07494919817930835	0	0	15.296923076923077	41.02174509036264	HIRA
Pes planus (HP:0001763)	1/105	0.07106577111244515	0.07742987001803725	0	0	14.705621301775148	38.883860874713555	ATRX
Vomiting (HP:0002013)	1/108	0.07302554351035095	0.07878125137323576	0	0	14.291157440690151	37.39918712739953	ATRX
Weight loss (HP:0001824)	1/108	0.07302554351035095	0.07878125137323576	0	0	14.291157440690151	37.39918712739953	CDKL5
Dolichocephaly (HP:0000268)	1/109	0.07367794735955839	0.07909544348893768	0	0	14.158119658119658	36.92510869837499	ATRX
X-linked recessive inheritance (HP:0001419)	1/111	0.07498147617408504	0.08010216235182745	0	0	13.8993006993007	36.00633555775069	ATRX
Hypothyroidism (HP:0000821)	1/120	0.08082630514243107	0.08592699430190487	0	0	12.842275371687137	32.30413764153673	HIRA
Patent ductus arteriosus (HP:0001643)	1/125	0.08405859584406139	0.088931557921978	0	0	12.321339950372208	30.510609054520092	HIRA
Coarse facial features (HP:0000280)	1/129	0.0866368257895979	0.09121858099962471	0	0	11.93389423076923	29.190667049405032	ATRX
Abnormality of the fingernails (HP:0001231)	1/135	0.09049153788962172	0.09482127654462755	0	0	11.39609644087256	27.37910958093047	EVC
